"count","bin","cortex","gene","mouse","cell_num","hemisphere","age"
0,47,"cortex","Cux2","1","7959","left","12"
1,47,"cortex","Cux2","1","7960","left","12"
0,46,"cortex","Cux2","1","7961","left","12"
0,47,"cortex","Cux2","1","7962","left","12"
0,46,"cortex","Cux2","1","7963","left","12"
1,45,"cortex","Cux2","1","7964","left","12"
0,46,"cortex","Cux2","1","7965","left","12"
0,44,"cortex","Cux2","1","7966","left","12"
1,45,"cortex","Cux2","1","7967","left","12"
0,45,"cortex","Cux2","1","7968","left","12"
0,45,"cortex","Cux2","1","7969","left","12"
0,45,"cortex","Cux2","1","7970","left","12"
3,45,"cortex","Cux2","1","7971","left","12"
0,44,"cortex","Cux2","1","7972","left","12"
0,45,"cortex","Cux2","1","7973","left","12"
1,43,"cortex","Cux2","1","7974","left","12"
0,44,"cortex","Cux2","1","7975","left","12"
0,44,"cortex","Cux2","1","7976","left","12"
2,43,"cortex","Cux2","1","7977","left","12"
1,44,"cortex","Cux2","1","7978","left","12"
0,42,"cortex","Cux2","1","7979","left","12"
1,43,"cortex","Cux2","1","7980","left","12"
0,43,"cortex","Cux2","1","7981","left","12"
0,42,"cortex","Cux2","1","7982","left","12"
0,41,"cortex","Cux2","1","7983","left","12"
0,43,"cortex","Cux2","1","7984","left","12"
0,42,"cortex","Cux2","1","7985","left","12"
0,43,"cortex","Cux2","1","7986","left","12"
0,41,"cortex","Cux2","1","7987","left","12"
1,41,"cortex","Cux2","1","7988","left","12"
1,39,"cortex","Cux2","1","7989","left","12"
0,42,"cortex","Cux2","1","7990","left","12"
1,42,"cortex","Cux2","1","7991","left","12"
0,40,"cortex","Cux2","1","7992","left","12"
0,42,"cortex","Cux2","1","7993","left","12"
0,40,"cortex","Cux2","1","7994","left","12"
1,42,"cortex","Cux2","1","7995","left","12"
0,40,"cortex","Cux2","1","7996","left","12"
0,39,"cortex","Cux2","1","7997","left","12"
0,41,"cortex","Cux2","1","7998","left","12"
0,39,"cortex","Cux2","1","7999","left","12"
0,39,"cortex","Cux2","1","8000","left","12"
0,40,"cortex","Cux2","1","8001","left","12"
1,37,"cortex","Cux2","1","8002","left","12"
3,37,"cortex","Cux2","1","8003","left","12"
0,38,"cortex","Cux2","1","8004","left","12"
0,38,"cortex","Cux2","1","8005","left","12"
1,38,"cortex","Cux2","1","8006","left","12"
0,38,"cortex","Cux2","1","8007","left","12"
1,38,"cortex","Cux2","1","8008","left","12"
0,37,"cortex","Cux2","1","8009","left","12"
0,38,"cortex","Cux2","1","8010","left","12"
0,35,"cortex","Cux2","1","8011","left","12"
1,37,"cortex","Cux2","1","8012","left","12"
0,37,"cortex","Cux2","1","8013","left","12"
0,37,"cortex","Cux2","1","8014","left","12"
0,38,"cortex","Cux2","1","8015","left","12"
0,37,"cortex","Cux2","1","8016","left","12"
0,37,"cortex","Cux2","1","8017","left","12"
0,35,"cortex","Cux2","1","8018","left","12"
0,38,"cortex","Cux2","1","8019","left","12"
0,35,"cortex","Cux2","1","8020","left","12"
0,35,"cortex","Cux2","1","8021","left","12"
0,36,"cortex","Cux2","1","8022","left","12"
0,35,"cortex","Cux2","1","8023","left","12"
0,36,"cortex","Cux2","1","8024","left","12"
0,34,"cortex","Cux2","1","8025","left","12"
1,35,"cortex","Cux2","1","8026","left","12"
0,36,"cortex","Cux2","1","8027","left","12"
0,34,"cortex","Cux2","1","8028","left","12"
0,36,"cortex","Cux2","1","8029","left","12"
1,32,"cortex","Cux2","1","8030","left","12"
0,35,"cortex","Cux2","1","8031","left","12"
0,36,"cortex","Cux2","1","8032","left","12"
2,33,"cortex","Cux2","1","8033","left","12"
0,35,"cortex","Cux2","1","8034","left","12"
0,31,"cortex","Cux2","1","8035","left","12"
0,33,"cortex","Cux2","1","8036","left","12"
0,35,"cortex","Cux2","1","8037","left","12"
1,33,"cortex","Cux2","1","8038","left","12"
1,29,"cortex","Cux2","1","8039","left","12"
0,34,"cortex","Cux2","1","8040","left","12"
0,33,"cortex","Cux2","1","8041","left","12"
0,34,"cortex","Cux2","1","8042","left","12"
0,29,"cortex","Cux2","1","8043","left","12"
0,34,"cortex","Cux2","1","8044","left","12"
0,33,"cortex","Cux2","1","8045","left","12"
1,32,"cortex","Cux2","1","8046","left","12"
0,33,"cortex","Cux2","1","8047","left","12"
0,33,"cortex","Cux2","1","8048","left","12"
0,30,"cortex","Cux2","1","8049","left","12"
3,31,"cortex","Cux2","1","8050","left","12"
0,32,"cortex","Cux2","1","8051","left","12"
1,33,"cortex","Cux2","1","8052","left","12"
0,28,"cortex","Cux2","1","8053","left","12"
2,33,"cortex","Cux2","1","8054","left","12"
0,31,"cortex","Cux2","1","8055","left","12"
0,32,"cortex","Cux2","1","8056","left","12"
0,32,"cortex","Cux2","1","8057","left","12"
0,27,"cortex","Cux2","1","8058","left","12"
0,31,"cortex","Cux2","1","8059","left","12"
0,31,"cortex","Cux2","1","8060","left","12"
1,29,"cortex","Cux2","1","8061","left","12"
0,30,"cortex","Cux2","1","8062","left","12"
1,30,"cortex","Cux2","1","8063","left","12"
0,31,"cortex","Cux2","1","8064","left","12"
0,30,"cortex","Cux2","1","8065","left","12"
0,31,"cortex","Cux2","1","8066","left","12"
0,31,"cortex","Cux2","1","8067","left","12"
0,26,"cortex","Cux2","1","8068","left","12"
0,31,"cortex","Cux2","1","8069","left","12"
0,31,"cortex","Cux2","1","8070","left","12"
0,27,"cortex","Cux2","1","8071","left","12"
0,28,"cortex","Cux2","1","8072","left","12"
0,27,"cortex","Cux2","1","8073","left","12"
0,27,"cortex","Cux2","1","8074","left","12"
0,30,"cortex","Cux2","1","8075","left","12"
0,29,"cortex","Cux2","1","8076","left","12"
1,24,"cortex","Cux2","1","8077","left","12"
0,27,"cortex","Cux2","1","8078","left","12"
0,29,"cortex","Cux2","1","8079","left","12"
0,30,"cortex","Cux2","1","8080","left","12"
1,27,"cortex","Cux2","1","8081","left","12"
0,26,"cortex","Cux2","1","8082","left","12"
0,29,"cortex","Cux2","1","8083","left","12"
0,23,"cortex","Cux2","1","8084","left","12"
0,29,"cortex","Cux2","1","8085","left","12"
0,23,"cortex","Cux2","1","8086","left","12"
0,26,"cortex","Cux2","1","8087","left","12"
0,24,"cortex","Cux2","1","8088","left","12"
0,25,"cortex","Cux2","1","8089","left","12"
0,28,"cortex","Cux2","1","8090","left","12"
0,26,"cortex","Cux2","1","8091","left","12"
0,27,"cortex","Cux2","1","8092","left","12"
0,27,"cortex","Cux2","1","8093","left","12"
0,25,"cortex","Cux2","1","8094","left","12"
0,26,"cortex","Cux2","1","8095","left","12"
0,26,"cortex","Cux2","1","8096","left","12"
4,21,"cortex","Cux2","1","8097","left","12"
0,27,"cortex","Cux2","1","8098","left","12"
0,24,"cortex","Cux2","1","8099","left","12"
0,22,"cortex","Cux2","1","8100","left","12"
0,25,"cortex","Cux2","1","8101","left","12"
0,19,"cortex","Cux2","1","8102","left","12"
0,21,"cortex","Cux2","1","8103","left","12"
0,21,"cortex","Cux2","1","8104","left","12"
0,25,"cortex","Cux2","1","8105","left","12"
1,25,"cortex","Cux2","1","8106","left","12"
0,24,"cortex","Cux2","1","8107","left","12"
0,23,"cortex","Cux2","1","8108","left","12"
1,21,"cortex","Cux2","1","8109","left","12"
0,23,"cortex","Cux2","1","8110","left","12"
1,24,"cortex","Cux2","1","8111","left","12"
0,26,"cortex","Cux2","1","8112","left","12"
1,18,"cortex","Cux2","1","8113","left","12"
0,18,"cortex","Cux2","1","8114","left","12"
0,20,"cortex","Cux2","1","8115","left","12"
2,20,"cortex","Cux2","1","8116","left","12"
0,21,"cortex","Cux2","1","8117","left","12"
0,18,"cortex","Cux2","1","8118","left","12"
0,23,"cortex","Cux2","1","8119","left","12"
1,25,"cortex","Cux2","1","8120","left","12"
0,20,"cortex","Cux2","1","8121","left","12"
5,19,"cortex","Cux2","1","8122","left","12"
1,21,"cortex","Cux2","1","8123","left","12"
0,20,"cortex","Cux2","1","8124","left","12"
0,22,"cortex","Cux2","1","8125","left","12"
1,24,"cortex","Cux2","1","8126","left","12"
1,47,"cortex","Cux2","1","8127","left","12"
0,38,"cortex","Cux2","1","8128","left","12"
0,32,"cortex","Cux2","1","8129","left","12"
1,49,"cortex","Cux2","1","8130","left","12"
0,48,"cortex","Cux2","1","8131","left","12"
1,49,"cortex","Cux2","1","8132","left","12"
1,48,"cortex","Cux2","1","8133","left","12"
1,48,"cortex","Cux2","1","8134","left","12"
0,48,"cortex","Cux2","1","8135","left","12"
0,48,"cortex","Cux2","1","8136","left","12"
1,48,"cortex","Cux2","1","8137","left","12"
0,48,"cortex","Cux2","1","8138","left","12"
0,47,"cortex","Cux2","1","8139","left","12"
1,46,"cortex","Cux2","1","8140","left","12"
0,47,"cortex","Cux2","1","8141","left","12"
1,46,"cortex","Cux2","1","8142","left","12"
0,47,"cortex","Cux2","1","8143","left","12"
0,46,"cortex","Cux2","1","8144","left","12"
1,47,"cortex","Cux2","1","8145","left","12"
0,46,"cortex","Cux2","1","8146","left","12"
0,46,"cortex","Cux2","1","8147","left","12"
0,46,"cortex","Cux2","1","8148","left","12"
0,45,"cortex","Cux2","1","8149","left","12"
0,45,"cortex","Cux2","1","8150","left","12"
0,46,"cortex","Cux2","1","8151","left","12"
1,46,"cortex","Cux2","1","8152","left","12"
0,45,"cortex","Cux2","1","8153","left","12"
0,44,"cortex","Cux2","1","8154","left","12"
0,44,"cortex","Cux2","1","8155","left","12"
0,45,"cortex","Cux2","1","8156","left","12"
0,44,"cortex","Cux2","1","8157","left","12"
0,44,"cortex","Cux2","1","8158","left","12"
0,45,"cortex","Cux2","1","8159","left","12"
0,44,"cortex","Cux2","1","8160","left","12"
1,44,"cortex","Cux2","1","8161","left","12"
0,44,"cortex","Cux2","1","8162","left","12"
0,45,"cortex","Cux2","1","8163","left","12"
0,44,"cortex","Cux2","1","8164","left","12"
1,42,"cortex","Cux2","1","8165","left","12"
1,44,"cortex","Cux2","1","8166","left","12"
0,43,"cortex","Cux2","1","8167","left","12"
0,44,"cortex","Cux2","1","8168","left","12"
1,43,"cortex","Cux2","1","8169","left","12"
0,41,"cortex","Cux2","1","8170","left","12"
0,43,"cortex","Cux2","1","8171","left","12"
0,43,"cortex","Cux2","1","8172","left","12"
0,42,"cortex","Cux2","1","8173","left","12"
0,42,"cortex","Cux2","1","8174","left","12"
0,42,"cortex","Cux2","1","8175","left","12"
1,41,"cortex","Cux2","1","8176","left","12"
0,42,"cortex","Cux2","1","8177","left","12"
0,40,"cortex","Cux2","1","8178","left","12"
0,41,"cortex","Cux2","1","8179","left","12"
1,42,"cortex","Cux2","1","8180","left","12"
1,41,"cortex","Cux2","1","8181","left","12"
0,39,"cortex","Cux2","1","8182","left","12"
0,39,"cortex","Cux2","1","8183","left","12"
1,41,"cortex","Cux2","1","8184","left","12"
0,40,"cortex","Cux2","1","8185","left","12"
0,41,"cortex","Cux2","1","8186","left","12"
0,38,"cortex","Cux2","1","8187","left","12"
0,39,"cortex","Cux2","1","8188","left","12"
1,41,"cortex","Cux2","1","8189","left","12"
2,40,"cortex","Cux2","1","8190","left","12"
0,38,"cortex","Cux2","1","8191","left","12"
0,38,"cortex","Cux2","1","8192","left","12"
0,40,"cortex","Cux2","1","8193","left","12"
0,38,"cortex","Cux2","1","8194","left","12"
1,38,"cortex","Cux2","1","8195","left","12"
0,37,"cortex","Cux2","1","8196","left","12"
0,39,"cortex","Cux2","1","8197","left","12"
0,37,"cortex","Cux2","1","8198","left","12"
0,39,"cortex","Cux2","1","8199","left","12"
0,37,"cortex","Cux2","1","8200","left","12"
0,39,"cortex","Cux2","1","8201","left","12"
0,38,"cortex","Cux2","1","8202","left","12"
0,36,"cortex","Cux2","1","8203","left","12"
0,36,"cortex","Cux2","1","8204","left","12"
0,37,"cortex","Cux2","1","8205","left","12"
4,36,"cortex","Cux2","1","8206","left","12"
0,37,"cortex","Cux2","1","8207","left","12"
0,36,"cortex","Cux2","1","8208","left","12"
0,34,"cortex","Cux2","1","8209","left","12"
0,36,"cortex","Cux2","1","8210","left","12"
0,34,"cortex","Cux2","1","8211","left","12"
1,35,"cortex","Cux2","1","8212","left","12"
0,36,"cortex","Cux2","1","8213","left","12"
1,35,"cortex","Cux2","1","8214","left","12"
0,33,"cortex","Cux2","1","8215","left","12"
0,35,"cortex","Cux2","1","8216","left","12"
1,36,"cortex","Cux2","1","8217","left","12"
0,35,"cortex","Cux2","1","8218","left","12"
0,34,"cortex","Cux2","1","8219","left","12"
1,35,"cortex","Cux2","1","8220","left","12"
0,34,"cortex","Cux2","1","8221","left","12"
0,35,"cortex","Cux2","1","8222","left","12"
1,33,"cortex","Cux2","1","8223","left","12"
0,35,"cortex","Cux2","1","8224","left","12"
0,34,"cortex","Cux2","1","8225","left","12"
0,32,"cortex","Cux2","1","8226","left","12"
0,35,"cortex","Cux2","1","8227","left","12"
0,34,"cortex","Cux2","1","8228","left","12"
0,33,"cortex","Cux2","1","8229","left","12"
0,33,"cortex","Cux2","1","8230","left","12"
0,32,"cortex","Cux2","1","8231","left","12"
0,32,"cortex","Cux2","1","8232","left","12"
1,30,"cortex","Cux2","1","8233","left","12"
0,33,"cortex","Cux2","1","8234","left","12"
0,32,"cortex","Cux2","1","8235","left","12"
0,33,"cortex","Cux2","1","8236","left","12"
0,33,"cortex","Cux2","1","8237","left","12"
0,32,"cortex","Cux2","1","8238","left","12"
0,29,"cortex","Cux2","1","8239","left","12"
0,31,"cortex","Cux2","1","8240","left","12"
1,31,"cortex","Cux2","1","8241","left","12"
0,33,"cortex","Cux2","1","8242","left","12"
0,29,"cortex","Cux2","1","8243","left","12"
1,32,"cortex","Cux2","1","8244","left","12"
0,31,"cortex","Cux2","1","8245","left","12"
0,32,"cortex","Cux2","1","8246","left","12"
0,32,"cortex","Cux2","1","8247","left","12"
0,29,"cortex","Cux2","1","8248","left","12"
0,28,"cortex","Cux2","1","8249","left","12"
0,29,"cortex","Cux2","1","8250","left","12"
0,32,"cortex","Cux2","1","8251","left","12"
0,30,"cortex","Cux2","1","8252","left","12"
0,29,"cortex","Cux2","1","8253","left","12"
0,27,"cortex","Cux2","1","8254","left","12"
0,31,"cortex","Cux2","1","8255","left","12"
0,29,"cortex","Cux2","1","8256","left","12"
1,28,"cortex","Cux2","1","8257","left","12"
0,27,"cortex","Cux2","1","8258","left","12"
1,28,"cortex","Cux2","1","8259","left","12"
0,29,"cortex","Cux2","1","8260","left","12"
0,28,"cortex","Cux2","1","8261","left","12"
0,30,"cortex","Cux2","1","8262","left","12"
0,28,"cortex","Cux2","1","8263","left","12"
2,27,"cortex","Cux2","1","8264","left","12"
1,26,"cortex","Cux2","1","8265","left","12"
0,27,"cortex","Cux2","1","8266","left","12"
0,24,"cortex","Cux2","1","8267","left","12"
0,29,"cortex","Cux2","1","8268","left","12"
0,28,"cortex","Cux2","1","8269","left","12"
1,26,"cortex","Cux2","1","8270","left","12"
1,28,"cortex","Cux2","1","8271","left","12"
0,25,"cortex","Cux2","1","8272","left","12"
0,28,"cortex","Cux2","1","8273","left","12"
0,26,"cortex","Cux2","1","8274","left","12"
0,28,"cortex","Cux2","1","8275","left","12"
0,28,"cortex","Cux2","1","8276","left","12"
0,28,"cortex","Cux2","1","8277","left","12"
0,23,"cortex","Cux2","1","8278","left","12"
0,24,"cortex","Cux2","1","8279","left","12"
0,26,"cortex","Cux2","1","8280","left","12"
0,27,"cortex","Cux2","1","8281","left","12"
0,49,"cortex","Cux2","1","8282","left","12"
0,48,"cortex","Cux2","1","8283","left","12"
0,48,"cortex","Cux2","1","8284","left","12"
0,40,"cortex","Cux2","1","8285","left","12"
0,41,"cortex","Cux2","1","8286","left","12"
0,50,"cortex","Cux2","1","8287","left","12"
1,50,"cortex","Cux2","1","8289","left","12"
2,50,"cortex","Cux2","1","8290","left","12"
0,50,"cortex","Cux2","1","8294","left","12"
0,50,"cortex","Cux2","1","8295","left","12"
1,49,"cortex","Cux2","1","8299","left","12"
0,49,"cortex","Cux2","1","8301","left","12"
2,49,"cortex","Cux2","1","8302","left","12"
0,48,"cortex","Cux2","1","8303","left","12"
0,48,"cortex","Cux2","1","8306","left","12"
0,47,"cortex","Cux2","1","8307","left","12"
0,48,"cortex","Cux2","1","8311","left","12"
0,46,"cortex","Cux2","1","8313","left","12"
0,46,"cortex","Cux2","1","8314","left","12"
0,47,"cortex","Cux2","1","8315","left","12"
0,46,"cortex","Cux2","1","8316","left","12"
1,46,"cortex","Cux2","1","8318","left","12"
0,45,"cortex","Cux2","1","8321","left","12"
0,45,"cortex","Cux2","1","8323","left","12"
0,45,"cortex","Cux2","1","8324","left","12"
0,45,"cortex","Cux2","1","8325","left","12"
0,44,"cortex","Cux2","1","8327","left","12"
0,43,"cortex","Cux2","1","8329","left","12"
0,43,"cortex","Cux2","1","8333","left","12"
0,42,"cortex","Cux2","1","8334","left","12"
0,42,"cortex","Cux2","1","8335","left","12"
0,42,"cortex","Cux2","1","8336","left","12"
0,41,"cortex","Cux2","1","8337","left","12"
1,40,"cortex","Cux2","1","8338","left","12"
1,41,"cortex","Cux2","1","8340","left","12"
0,41,"cortex","Cux2","1","8341","left","12"
0,39,"cortex","Cux2","1","8343","left","12"
0,39,"cortex","Cux2","1","8344","left","12"
3,40,"cortex","Cux2","1","8345","left","12"
1,40,"cortex","Cux2","1","8347","left","12"
0,39,"cortex","Cux2","1","8349","left","12"
0,39,"cortex","Cux2","1","8353","left","12"
0,39,"cortex","Cux2","1","8355","left","12"
0,39,"cortex","Cux2","1","8356","left","12"
1,37,"cortex","Cux2","1","8363","left","12"
1,37,"cortex","Cux2","1","8364","left","12"
0,37,"cortex","Cux2","1","8365","left","12"
0,37,"cortex","Cux2","1","8366","left","12"
0,37,"cortex","Cux2","1","8367","left","12"
0,36,"cortex","Cux2","1","8368","left","12"
1,37,"cortex","Cux2","1","8370","left","12"
0,36,"cortex","Cux2","1","8371","left","12"
0,35,"cortex","Cux2","1","8372","left","12"
1,36,"cortex","Cux2","1","8376","left","12"
0,36,"cortex","Cux2","1","8378","left","12"
0,35,"cortex","Cux2","1","8379","left","12"
0,35,"cortex","Cux2","1","8380","left","12"
0,35,"cortex","Cux2","1","8381","left","12"
0,33,"cortex","Cux2","1","8383","left","12"
0,33,"cortex","Cux2","1","8386","left","12"
0,33,"cortex","Cux2","1","8388","left","12"
0,32,"cortex","Cux2","1","8390","left","12"
2,32,"cortex","Cux2","1","8391","left","12"
2,32,"cortex","Cux2","1","8392","left","12"
0,33,"cortex","Cux2","1","8398","left","12"
0,30,"cortex","Cux2","1","8399","left","12"
1,31,"cortex","Cux2","1","8400","left","12"
0,31,"cortex","Cux2","1","8401","left","12"
0,31,"cortex","Cux2","1","8402","left","12"
0,30,"cortex","Cux2","1","8407","left","12"
0,30,"cortex","Cux2","1","8408","left","12"
0,29,"cortex","Cux2","1","8409","left","12"
0,28,"cortex","Cux2","1","8410","left","12"
0,28,"cortex","Cux2","1","8417","left","12"
0,28,"cortex","Cux2","1","8418","left","12"
0,28,"cortex","Cux2","1","8420","left","12"
0,29,"cortex","Cux2","1","8422","left","12"
0,28,"cortex","Cux2","1","8423","left","12"
0,28,"cortex","Cux2","1","8424","left","12"
0,28,"cortex","Cux2","1","8425","left","12"
0,40,"cortex","Cux2","1","8427","left","12"
3,37,"cortex","Cux2","1","8428","left","12"
0,36,"cortex","Cux2","1","8429","left","12"
0,16,"cortex","Cux2","1","11898","left","12"
0,18,"cortex","Cux2","1","11899","left","12"
0,19,"cortex","Cux2","1","11900","left","12"
0,19,"cortex","Cux2","1","11901","left","12"
0,14,"cortex","Cux2","1","11903","left","12"
0,18,"cortex","Cux2","1","11904","left","12"
1,20,"cortex","Cux2","1","11906","left","12"
0,19,"cortex","Cux2","1","11907","left","12"
0,18,"cortex","Cux2","1","11909","left","12"
0,16,"cortex","Cux2","1","11911","left","12"
0,19,"cortex","Cux2","1","11912","left","12"
0,18,"cortex","Cux2","1","11916","left","12"
0,17,"cortex","Cux2","1","11917","left","12"
0,18,"cortex","Cux2","1","11918","left","12"
1,13,"cortex","Cux2","1","11919","left","12"
0,16,"cortex","Cux2","1","11921","left","12"
0,16,"cortex","Cux2","1","11924","left","12"
0,15,"cortex","Cux2","1","11926","left","12"
0,16,"cortex","Cux2","1","11928","left","12"
1,15,"cortex","Cux2","1","11929","left","12"
0,15,"cortex","Cux2","1","11930","left","12"
1,18,"cortex","Cux2","1","11932","left","12"
0,14,"cortex","Cux2","1","11933","left","12"
0,16,"cortex","Cux2","1","11934","left","12"
1,13,"cortex","Cux2","1","11935","left","12"
0,15,"cortex","Cux2","1","11936","left","12"
0,13,"cortex","Cux2","1","11937","left","12"
0,16,"cortex","Cux2","1","11938","left","12"
0,11,"cortex","Cux2","1","11941","left","12"
0,14,"cortex","Cux2","1","11943","left","12"
0,14,"cortex","Cux2","1","11946","left","12"
0,13,"cortex","Cux2","1","11948","left","12"
0,13,"cortex","Cux2","1","11949","left","12"
1,9,"cortex","Cux2","1","11950","left","12"
