"count","bin","celltype_MMC","gene","mouse","hemisphere","age"
0,63,"IT-ET Glut","Satb2",1,"right",12
12,63,"IT-ET Glut","Satb2",1,"right",12
1,66,"IT-ET Glut","Satb2",1,"right",12
10,64,"IT-ET Glut","Satb2",1,"right",12
5,66,"IT-ET Glut","Satb2",1,"right",12
8,69,"IT-ET Glut","Satb2",1,"right",12
0,65,"IT-ET Glut","Satb2",1,"right",12
3,69,"Vascular","Satb2",1,"right",12
0,64,"Vascular","Satb2",1,"right",12
0,64,"IT-ET Glut","Satb2",1,"right",12
1,65,"Vascular","Satb2",1,"right",12
0,66,"IT-ET Glut","Satb2",1,"right",12
1,63,"IT-ET Glut","Satb2",1,"right",12
2,65,"IT-ET Glut","Satb2",1,"right",12
8,67,"IT-ET Glut","Satb2",1,"right",12
3,67,"IT-ET Glut","Satb2",1,"right",12
1,65,"IT-ET Glut","Satb2",1,"right",12
14,70,"IT-ET Glut","Satb2",1,"right",12
8,70,"IT-ET Glut","Satb2",1,"right",12
0,68,"IT-ET Glut","Satb2",1,"right",12
0,68,"IT-ET Glut","Satb2",1,"right",12
5,68,"Immune","Satb2",1,"right",12
3,65,"IT-ET Glut","Satb2",1,"right",12
10,65,"IT-ET Glut","Satb2",1,"right",12
8,69,"IT-ET Glut","Satb2",1,"right",12
2,68,"IT-ET Glut","Satb2",1,"right",12
4,67,"IT-ET Glut","Satb2",1,"right",12
6,66,"IT-ET Glut","Satb2",1,"right",12
1,68,"Vascular","Satb2",1,"right",12
2,70,"IT-ET Glut","Satb2",1,"right",12
7,66,"IT-ET Glut","Satb2",1,"right",12
5,66,"IT-ET Glut","Satb2",1,"right",12
2,72,"IT-ET Glut","Satb2",1,"right",12
1,69,"IT-ET Glut","Satb2",1,"right",12
6,69,"IT-ET Glut","Satb2",1,"right",12
0,71,"IT-ET Glut","Satb2",1,"right",12
8,73,"IT-ET Glut","Satb2",1,"right",12
0,70,"IT-ET Glut","Satb2",1,"right",12
1,73,"Vascular","Satb2",1,"right",12
6,69,"IT-ET Glut","Satb2",1,"right",12
7,68,"IT-ET Glut","Satb2",1,"right",12
0,69,"IT-ET Glut","Satb2",1,"right",12
1,71,"MB GABA","Satb2",1,"right",12
0,67,"MY GABA","Satb2",1,"right",12
1,73,"IT-ET Glut","Satb2",1,"right",12
9,72,"IT-ET Glut","Satb2",1,"right",12
5,72,"IT-ET Glut","Satb2",1,"right",12
4,72,"IT-ET Glut","Satb2",1,"right",12
2,69,"IT-ET Glut","Satb2",1,"right",12
1,72,"IT-ET Glut","Satb2",1,"right",12
8,70,"IT-ET Glut","Satb2",1,"right",12
0,68,"Immune","Satb2",1,"right",12
5,73,"IT-ET Glut","Satb2",1,"right",12
2,68,"IT-ET Glut","Satb2",1,"right",12
2,73,"IT-ET Glut","Satb2",1,"right",12
11,68,"IT-ET Glut","Satb2",1,"right",12
2,73,"Vascular","Satb2",1,"right",12
0,73,"IT-ET Glut","Satb2",1,"right",12
12,73,"IT-ET Glut","Satb2",1,"right",12
2,69,"OPC-Oligo","Satb2",1,"right",12
5,68,"IT-ET Glut","Satb2",1,"right",12
11,74,"IT-ET Glut","Satb2",1,"right",12
7,74,"IT-ET Glut","Satb2",1,"right",12
6,71,"IT-ET Glut","Satb2",1,"right",12
11,73,"IT-ET Glut","Satb2",1,"right",12
5,70,"Immune","Satb2",1,"right",12
2,71,"IT-ET Glut","Satb2",1,"right",12
8,70,"IT-ET Glut","Satb2",1,"right",12
5,75,"IT-ET Glut","Satb2",1,"right",12
6,78,"IT-ET Glut","Satb2",1,"right",12
10,75,"IT-ET Glut","Satb2",1,"right",12
0,71,"IT-ET Glut","Satb2",1,"right",12
4,72,"IT-ET Glut","Satb2",1,"right",12
2,74,"Immune","Satb2",1,"right",12
6,72,"IT-ET Glut","Satb2",1,"right",12
6,79,"IT-ET Glut","Satb2",1,"right",12
0,75,"IT-ET Glut","Satb2",1,"right",12
10,77,"IT-ET Glut","Satb2",1,"right",12
0,73,"Vascular","Satb2",1,"right",12
2,73,"IT-ET Glut","Satb2",1,"right",12
7,76,"IT-ET Glut","Satb2",1,"right",12
1,75,"IT-ET Glut","Satb2",1,"right",12
8,75,"IT-ET Glut","Satb2",1,"right",12
5,72,"IT-ET Glut","Satb2",1,"right",12
0,77,"MB GABA","Satb2",1,"right",12
0,73,"CTX-MGE GABA","Satb2",1,"right",12
0,72,"OEC","Satb2",1,"right",12
4,73,"IT-ET Glut","Satb2",1,"right",12
4,76,"CTX-MGE GABA","Satb2",1,"right",12
5,76,"IT-ET Glut","Satb2",1,"right",12
3,79,"IT-ET Glut","Satb2",1,"right",12
0,73,"IT-ET Glut","Satb2",1,"right",12
4,79,"Immune","Satb2",1,"right",12
0,77,"IT-ET Glut","Satb2",1,"right",12
4,79,"IT-ET Glut","Satb2",1,"right",12
7,77,"IT-ET Glut","Satb2",1,"right",12
1,79,"Immune","Satb2",1,"right",12
9,78,"IT-ET Glut","Satb2",1,"right",12
0,76,"MB GABA","Satb2",1,"right",12
0,77,"IT-ET Glut","Satb2",1,"right",12
6,75,"IT-ET Glut","Satb2",1,"right",12
10,78,"IT-ET Glut","Satb2",1,"right",12
0,76,"CTX-MGE GABA","Satb2",1,"right",12
4,80,"IT-ET Glut","Satb2",1,"right",12
5,76,"IT-ET Glut","Satb2",1,"right",12
20,80,"IT-ET Glut","Satb2",1,"right",12
2,77,"MY GABA","Satb2",1,"right",12
2,79,"Immune","Satb2",1,"right",12
6,80,"IT-ET Glut","Satb2",1,"right",12
0,76,"Immune","Satb2",1,"right",12
2,81,"IT-ET Glut","Satb2",1,"right",12
2,82,"IT-ET Glut","Satb2",1,"right",12
7,79,"IT-ET Glut","Satb2",1,"right",12
2,77,"IT-ET Glut","Satb2",1,"right",12
11,77,"IT-ET Glut","Satb2",1,"right",12
0,77,"Vascular","Satb2",1,"right",12
0,77,"Immune","Satb2",1,"right",12
0,81,"Vascular","Satb2",1,"right",12
3,80,"Vascular","Satb2",1,"right",12
0,79,"IT-ET Glut","Satb2",1,"right",12
0,78,"CTX-MGE GABA","Satb2",1,"right",12
7,80,"IT-ET Glut","Satb2",1,"right",12
4,78,"IT-ET Glut","Satb2",1,"right",12
5,84,"IT-ET Glut","Satb2",1,"right",12
13,77,"IT-ET Glut","Satb2",1,"right",12
4,84,"IT-ET Glut","Satb2",1,"right",12
0,78,"IT-ET Glut","Satb2",1,"right",12
0,83,"Immune","Satb2",1,"right",12
7,85,"IT-ET Glut","Satb2",1,"right",12
0,80,"Astro-Epen","Satb2",1,"right",12
1,79,"CTX-MGE GABA","Satb2",1,"right",12
8,84,"IT-ET Glut","Satb2",1,"right",12
12,80,"IT-ET Glut","Satb2",1,"right",12
3,80,"Immune","Satb2",1,"right",12
1,80,"MB GABA","Satb2",1,"right",12
1,82,"Vascular","Satb2",1,"right",12
16,80,"IT-ET Glut","Satb2",1,"right",12
2,82,"IT-ET Glut","Satb2",1,"right",12
10,81,"IT-ET Glut","Satb2",1,"right",12
11,86,"IT-ET Glut","Satb2",1,"right",12
12,84,"IT-ET Glut","Satb2",1,"right",12
9,81,"IT-ET Glut","Satb2",1,"right",12
2,61,"IT-ET Glut","Satb2",1,"right",12
5,65,"Immune","Satb2",1,"right",12
12,81,"IT-ET Glut","Satb2",1,"right",12
0,79,"Astro-Epen","Satb2",1,"right",12
2,83,"Vascular","Satb2",1,"right",12
2,63,"IT-ET Glut","Satb2",1,"right",12
13,66,"IT-ET Glut","Satb2",1,"right",12
7,67,"IT-ET Glut","Satb2",1,"right",12
7,66,"IT-ET Glut","Satb2",1,"right",12
6,65,"IT-ET Glut","Satb2",1,"right",12
4,73,"OEC","Satb2",1,"right",12
1,67,"IT-ET Glut","Satb2",1,"right",12
9,70,"IT-ET Glut","Satb2",1,"right",12
0,69,"Immune","Satb2",1,"right",12
18,65,"IT-ET Glut","Satb2",1,"right",12
1,67,"IT-ET Glut","Satb2",1,"right",12
1,66,"CTX-MGE GABA","Satb2",1,"right",12
0,65,"IT-ET Glut","Satb2",1,"right",12
3,68,"IT-ET Glut","Satb2",1,"right",12
11,68,"IT-ET Glut","Satb2",1,"right",12
0,66,"IT-ET Glut","Satb2",1,"right",12
0,75,"IT-ET Glut","Satb2",1,"right",12
11,71,"IT-ET Glut","Satb2",1,"right",12
8,78,"IT-ET Glut","Satb2",1,"right",12
4,68,"Immune","Satb2",1,"right",12
6,68,"IT-ET Glut","Satb2",1,"right",12
0,74,"Vascular","Satb2",1,"right",12
7,71,"IT-ET Glut","Satb2",1,"right",12
1,69,"Immune","Satb2",1,"right",12
0,75,"Vascular","Satb2",1,"right",12
9,71,"IT-ET Glut","Satb2",1,"right",12
6,70,"IT-ET Glut","Satb2",1,"right",12
4,79,"IT-ET Glut","Satb2",1,"right",12
4,71,"IT-ET Glut","Satb2",1,"right",12
1,67,"IT-ET Glut","Satb2",1,"right",12
2,70,"IT-ET Glut","Satb2",1,"right",12
4,73,"IT-ET Glut","Satb2",1,"right",12
7,68,"IT-ET Glut","Satb2",1,"right",12
0,70,"IT-ET Glut","Satb2",1,"right",12
10,74,"IT-ET Glut","Satb2",1,"right",12
1,79,"MB GABA","Satb2",1,"right",12
3,70,"IT-ET Glut","Satb2",1,"right",12
2,71,"Immune","Satb2",1,"right",12
2,68,"IT-ET Glut","Satb2",1,"right",12
10,73,"IT-ET Glut","Satb2",1,"right",12
10,69,"IT-ET Glut","Satb2",1,"right",12
1,73,"Vascular","Satb2",1,"right",12
7,76,"IT-ET Glut","Satb2",1,"right",12
2,72,"IT-ET Glut","Satb2",1,"right",12
1,70,"IT-ET Glut","Satb2",1,"right",12
4,69,"IT-ET Glut","Satb2",1,"right",12
1,71,"IT-ET Glut","Satb2",1,"right",12
2,77,"MB Glut","Satb2",1,"right",12
5,73,"IT-ET Glut","Satb2",1,"right",12
0,73,"Vascular","Satb2",1,"right",12
1,72,"IT-ET Glut","Satb2",1,"right",12
2,73,"Immune","Satb2",1,"right",12
2,74,"MY GABA","Satb2",1,"right",12
0,79,"CNU-HYa Glut","Satb2",1,"right",12
0,74,"IT-ET Glut","Satb2",1,"right",12
2,80,"CTX-MGE GABA","Satb2",1,"right",12
0,73,"Immune","Satb2",1,"right",12
0,71,"IT-ET Glut","Satb2",1,"right",12
1,78,"Vascular","Satb2",1,"right",12
0,70,"MB GABA","Satb2",1,"right",12
7,77,"IT-ET Glut","Satb2",1,"right",12
2,70,"IT-ET Glut","Satb2",1,"right",12
8,73,"IT-ET Glut","Satb2",1,"right",12
1,69,"Vascular","Satb2",1,"right",12
9,76,"IT-ET Glut","Satb2",1,"right",12
1,77,"Immune","Satb2",1,"right",12
3,81,"IT-ET Glut","Satb2",1,"right",12
2,83,"IT-ET Glut","Satb2",1,"right",12
1,74,"IT-ET Glut","Satb2",1,"right",12
4,71,"IT-ET Glut","Satb2",1,"right",12
0,75,"Vascular","Satb2",1,"right",12
8,73,"IT-ET Glut","Satb2",1,"right",12
6,76,"IT-ET Glut","Satb2",1,"right",12
1,76,"IT-ET Glut","Satb2",1,"right",12
7,79,"IT-ET Glut","Satb2",1,"right",12
0,75,"Vascular","Satb2",1,"right",12
8,71,"IT-ET Glut","Satb2",1,"right",12
9,77,"IT-ET Glut","Satb2",1,"right",12
8,75,"IT-ET Glut","Satb2",1,"right",12
5,79,"IT-ET Glut","Satb2",1,"right",12
0,76,"IT-ET Glut","Satb2",1,"right",12
3,76,"MB Glut","Satb2",1,"right",12
0,81,"IT-ET Glut","Satb2",1,"right",12
6,76,"IT-ET Glut","Satb2",1,"right",12
0,71,"IT-ET Glut","Satb2",1,"right",12
8,73,"IT-ET Glut","Satb2",1,"right",12
20,78,"IT-ET Glut","Satb2",1,"right",12
0,77,"Vascular","Satb2",1,"right",12
15,79,"IT-ET Glut","Satb2",1,"right",12
0,76,"Immune","Satb2",1,"right",12
4,76,"Vascular","Satb2",1,"right",12
5,80,"IT-ET Glut","Satb2",1,"right",12
8,80,"IT-ET Glut","Satb2",1,"right",12
12,76,"IT-ET Glut","Satb2",1,"right",12
3,81,"CTX-MGE GABA","Satb2",1,"right",12
0,83,"Immune","Satb2",1,"right",12
1,75,"IT-ET Glut","Satb2",1,"right",12
2,79,"IT-ET Glut","Satb2",1,"right",12
11,75,"IT-ET Glut","Satb2",1,"right",12
8,77,"IT-ET Glut","Satb2",1,"right",12
4,74,"IT-ET Glut","Satb2",1,"right",12
8,76,"IT-ET Glut","Satb2",1,"right",12
8,80,"IT-ET Glut","Satb2",1,"right",12
4,74,"IT-ET Glut","Satb2",1,"right",12
4,80,"IT-ET Glut","Satb2",1,"right",12
9,82,"IT-ET Glut","Satb2",1,"right",12
5,78,"IT-ET Glut","Satb2",1,"right",12
1,81,"Immune","Satb2",1,"right",12
7,75,"IT-ET Glut","Satb2",1,"right",12
15,83,"IT-ET Glut","Satb2",1,"right",12
0,83,"MB GABA","Satb2",1,"right",12
0,81,"IT-ET Glut","Satb2",1,"right",12
0,79,"MB Glut","Satb2",1,"right",12
5,82,"IT-ET Glut","Satb2",1,"right",12
15,75,"IT-ET Glut","Satb2",1,"right",12
6,77,"IT-ET Glut","Satb2",1,"right",12
1,79,"IT-ET Glut","Satb2",1,"right",12
14,77,"IT-ET Glut","Satb2",1,"right",12
0,77,"IT-ET Glut","Satb2",1,"right",12
2,76,"IT-ET Glut","Satb2",1,"right",12
13,76,"IT-ET Glut","Satb2",1,"right",12
0,83,"IT-ET Glut","Satb2",1,"right",12
7,82,"IT-ET Glut","Satb2",1,"right",12
6,86,"IT-ET Glut","Satb2",1,"right",12
1,80,"IT-ET Glut","Satb2",1,"right",12
10,76,"IT-ET Glut","Satb2",1,"right",12
0,79,"IT-ET Glut","Satb2",1,"right",12
4,77,"IT-ET Glut","Satb2",1,"right",12
6,81,"IT-ET Glut","Satb2",1,"right",12
1,77,"IT-ET Glut","Satb2",1,"right",12
0,78,"IT-ET Glut","Satb2",1,"right",12
9,82,"IT-ET Glut","Satb2",1,"right",12
2,80,"Immune","Satb2",1,"right",12
0,78,"MB GABA","Satb2",1,"right",12
10,84,"IT-ET Glut","Satb2",1,"right",12
0,87,"IT-ET Glut","Satb2",1,"right",12
9,86,"IT-ET Glut","Satb2",1,"right",12
7,83,"IT-ET Glut","Satb2",1,"right",12
2,78,"IT-ET Glut","Satb2",1,"right",12
3,82,"IT-ET Glut","Satb2",1,"right",12
2,84,"IT-ET Glut","Satb2",1,"right",12
14,88,"IT-ET Glut","Satb2",1,"right",12
1,85,"IT-ET Glut","Satb2",1,"right",12
0,83,"IT-ET Glut","Satb2",1,"right",12
2,82,"IT-ET Glut","Satb2",1,"right",12
2,88,"Immune","Satb2",1,"right",12
0,79,"IT-ET Glut","Satb2",1,"right",12
3,84,"IT-ET Glut","Satb2",1,"right",12
0,83,"IT-ET Glut","Satb2",1,"right",12
8,84,"IT-ET Glut","Satb2",1,"right",12
8,84,"IT-ET Glut","Satb2",1,"right",12
2,86,"IT-ET Glut","Satb2",1,"right",12
4,88,"IT-ET Glut","Satb2",1,"right",12
6,83,"IT-ET Glut","Satb2",1,"right",12
3,90,"IT-ET Glut","Satb2",1,"right",12
0,82,"IT-ET Glut","Satb2",1,"right",12
2,85,"IT-ET Glut","Satb2",1,"right",12
0,88,"Immune","Satb2",1,"right",12
5,79,"IT-ET Glut","Satb2",1,"right",12
2,80,"IT-ET Glut","Satb2",1,"right",12
0,80,"IT-ET Glut","Satb2",1,"right",12
4,80,"IT-ET Glut","Satb2",1,"right",12
1,90,"IT-ET Glut","Satb2",1,"right",12
6,85,"IT-ET Glut","Satb2",1,"right",12
3,83,"IT-ET Glut","Satb2",1,"right",12
5,81,"IT-ET Glut","Satb2",1,"right",12
7,89,"IT-ET Glut","Satb2",1,"right",12
13,82,"IT-ET Glut","Satb2",1,"right",12
1,87,"IT-ET Glut","Satb2",1,"right",12
2,89,"IT-ET Glut","Satb2",1,"right",12
16,84,"IT-ET Glut","Satb2",1,"right",12
8,83,"IT-ET Glut","Satb2",1,"right",12
5,82,"IT-ET Glut","Satb2",1,"right",12
0,86,"IT-ET Glut","Satb2",1,"right",12
5,86,"IT-ET Glut","Satb2",1,"right",12
1,84,"IT-ET Glut","Satb2",1,"right",12
6,88,"IT-ET Glut","Satb2",1,"right",12
2,84,"MB GABA","Satb2",1,"right",12
0,84,"IT-ET Glut","Satb2",1,"right",12
7,86,"IT-ET Glut","Satb2",1,"right",12
2,83,"Immune","Satb2",1,"right",12
2,81,"CTX-MGE GABA","Satb2",1,"right",12
8,87,"IT-ET Glut","Satb2",1,"right",12
1,83,"Vascular","Satb2",1,"right",12
9,85,"IT-ET Glut","Satb2",1,"right",12
6,86,"IT-ET Glut","Satb2",1,"right",12
6,83,"IT-ET Glut","Satb2",1,"right",12
11,91,"IT-ET Glut","Satb2",1,"right",12
7,82,"IT-ET Glut","Satb2",1,"right",12
4,83,"IT-ET Glut","Satb2",1,"right",12
0,84,"MB GABA","Satb2",1,"right",12
2,92,"IT-ET Glut","Satb2",1,"right",12
0,82,"IT-ET Glut","Satb2",1,"right",12
10,88,"IT-ET Glut","Satb2",1,"right",12
10,90,"IT-ET Glut","Satb2",1,"right",12
8,83,"IT-ET Glut","Satb2",1,"right",12
1,87,"Astro-Epen","Satb2",1,"right",12
8,88,"IT-ET Glut","Satb2",1,"right",12
11,87,"IT-ET Glut","Satb2",1,"right",12
0,85,"IT-ET Glut","Satb2",1,"right",12
0,83,"Immune","Satb2",1,"right",12
1,91,"IT-ET Glut","Satb2",1,"right",12
7,94,"IT-ET Glut","Satb2",1,"right",12
3,87,"IT-ET Glut","Satb2",1,"right",12
8,91,"IT-ET Glut","Satb2",1,"right",12
11,91,"IT-ET Glut","Satb2",1,"right",12
8,87,"IT-ET Glut","Satb2",1,"right",12
7,92,"IT-ET Glut","Satb2",1,"right",12
4,90,"IT-ET Glut","Satb2",1,"right",12
12,85,"IT-ET Glut","Satb2",1,"right",12
8,92,"IT-ET Glut","Satb2",1,"right",12
7,85,"IT-ET Glut","Satb2",1,"right",12
0,86,"TH Glut","Satb2",1,"right",12
9,86,"IT-ET Glut","Satb2",1,"right",12
10,89,"IT-ET Glut","Satb2",1,"right",12
1,92,"IT-ET Glut","Satb2",1,"right",12
0,66,"OPC-Oligo","Satb2",1,"right",12
6,69,"IT-ET Glut","Satb2",1,"right",12
13,74,"IT-ET Glut","Satb2",1,"right",12
2,79,"IT-ET Glut","Satb2",1,"right",12
2,84,"IT-ET Glut","Satb2",1,"right",12
4,84,"IT-ET Glut","Satb2",1,"right",12
3,85,"CTX-MGE GABA","Satb2",1,"right",12
1,85,"Immune","Satb2",1,"right",12
0,80,"NP-CT-L6b Glut","Satb2",1,"right",12
12,81,"IT-ET Glut","Satb2",1,"right",12
7,89,"IT-ET Glut","Satb2",1,"right",12
10,89,"IT-ET Glut","Satb2",1,"right",12
0,89,"Vascular","Satb2",1,"right",12
0,85,"IT-ET Glut","Satb2",1,"right",12
1,87,"IT-ET Glut","Satb2",1,"right",12
7,84,"IT-ET Glut","Satb2",1,"right",12
3,84,"IT-ET Glut","Satb2",1,"right",12
1,95,"IT-ET Glut","Satb2",1,"right",12
1,86,"Vascular","Satb2",1,"right",12
1,97,"IT-ET Glut","Satb2",1,"right",12
11,84,"IT-ET Glut","Satb2",1,"right",12
8,100,"IT-ET Glut","Satb2",1,"right",12
8,83,"IT-ET Glut","Satb2",1,"right",12
10,90,"IT-ET Glut","Satb2",1,"right",12
4,95,"IT-ET Glut","Satb2",1,"right",12
1,87,"TH Glut","Satb2",1,"right",12
1,87,"IT-ET Glut","Satb2",1,"right",12
8,97,"IT-ET Glut","Satb2",1,"right",12
11,83,"IT-ET Glut","Satb2",1,"right",12
14,93,"IT-ET Glut","Satb2",1,"right",12
1,94,"IT-ET Glut","Satb2",1,"right",12
0,85,"IT-ET Glut","Satb2",1,"right",12
2,90,"MB Glut","Satb2",1,"right",12
9,91,"IT-ET Glut","Satb2",1,"right",12
9,86,"IT-ET Glut","Satb2",1,"right",12
3,92,"IT-ET Glut","Satb2",1,"right",12
3,93,"IT-ET Glut","Satb2",1,"right",12
15,94,"IT-ET Glut","Satb2",1,"right",12
2,97,"IT-ET Glut","Satb2",1,"right",12
3,90,"IT-ET Glut","Satb2",1,"right",12
4,89,"IT-ET Glut","Satb2",1,"right",12
10,99,"IT-ET Glut","Satb2",1,"right",12
11,89,"IT-ET Glut","Satb2",1,"right",12
0,95,"Vascular","Satb2",1,"right",12
10,96,"IT-ET Glut","Satb2",1,"right",12
7,92,"IT-ET Glut","Satb2",1,"right",12
10,93,"IT-ET Glut","Satb2",1,"right",12
3,98,"IT-ET Glut","Satb2",1,"right",12
13,94,"IT-ET Glut","Satb2",1,"right",12
6,97,"IT-ET Glut","Satb2",1,"right",12
2,99,"Vascular","Satb2",1,"right",12
5,94,"IT-ET Glut","Satb2",1,"right",12
10,91,"IT-ET Glut","Satb2",1,"right",12
2,91,"IT-ET Glut","Satb2",1,"right",12
11,97,"IT-ET Glut","Satb2",1,"right",12
0,96,"Immune","Satb2",1,"right",12
2,93,"MY Glut","Satb2",1,"right",12
0,97,"IT-ET Glut","Satb2",1,"right",12
0,92,"MB GABA","Satb2",1,"right",12
5,74,"IT-ET Glut","Satb2",1,"right",12
2,78,"IT-ET Glut","Satb2",1,"right",12
6,75,"IT-ET Glut","Satb2",1,"right",12
0,75,"Vascular","Satb2",1,"right",12
0,75,"IT-ET Glut","Satb2",1,"right",12
5,80,"IT-ET Glut","Satb2",1,"right",12
2,79,"IT-ET Glut","Satb2",1,"right",12
4,75,"IT-ET Glut","Satb2",1,"right",12
1,76,"IT-ET Glut","Satb2",1,"right",12
1,78,"Immune","Satb2",1,"right",12
1,76,"IT-ET Glut","Satb2",1,"right",12
1,77,"IT-ET Glut","Satb2",1,"right",12
0,80,"Immune","Satb2",1,"right",12
0,76,"Immune","Satb2",1,"right",12
0,79,"Vascular","Satb2",1,"right",12
2,78,"Vascular","Satb2",1,"right",12
3,77,"Vascular","Satb2",1,"right",12
1,76,"Vascular","Satb2",1,"right",12
11,81,"IT-ET Glut","Satb2",1,"right",12
7,79,"IT-ET Glut","Satb2",1,"right",12
6,77,"IT-ET Glut","Satb2",1,"right",12
3,79,"IT-ET Glut","Satb2",1,"right",12
1,80,"OPC-Oligo","Satb2",1,"right",12
1,78,"Vascular","Satb2",1,"right",12
0,77,"Immune","Satb2",1,"right",12
8,81,"IT-ET Glut","Satb2",1,"right",12
2,77,"Vascular","Satb2",1,"right",12
8,79,"IT-ET Glut","Satb2",1,"right",12
0,81,"IT-ET Glut","Satb2",1,"right",12
1,79,"Immune","Satb2",1,"right",12
3,80,"Immune","Satb2",1,"right",12
14,81,"IT-ET Glut","Satb2",1,"right",12
3,83,"IT-ET Glut","Satb2",1,"right",12
8,80,"IT-ET Glut","Satb2",1,"right",12
2,82,"IT-ET Glut","Satb2",1,"right",12
3,79,"IT-ET Glut","Satb2",1,"right",12
7,78,"IT-ET Glut","Satb2",1,"right",12
10,81,"IT-ET Glut","Satb2",1,"right",12
0,80,"Immune","Satb2",1,"right",12
4,80,"IT-ET Glut","Satb2",1,"right",12
12,83,"IT-ET Glut","Satb2",1,"right",12
1,80,"IT-ET Glut","Satb2",1,"right",12
1,81,"Immune","Satb2",1,"right",12
7,82,"IT-ET Glut","Satb2",1,"right",12
2,82,"IT-ET Glut","Satb2",1,"right",12
2,81,"Immune","Satb2",1,"right",12
1,83,"Vascular","Satb2",1,"right",12
2,81,"Vascular","Satb2",1,"right",12
0,81,"Vascular","Satb2",1,"right",12
1,82,"IT-ET Glut","Satb2",1,"right",12
0,84,"IT-ET Glut","Satb2",1,"right",12
1,82,"Immune","Satb2",1,"right",12
6,85,"IT-ET Glut","Satb2",1,"right",12
0,85,"IT-ET Glut","Satb2",1,"right",12
4,81,"IT-ET Glut","Satb2",1,"right",12
12,82,"IT-ET Glut","Satb2",1,"right",12
1,82,"Vascular","Satb2",1,"right",12
5,80,"IT-ET Glut","Satb2",1,"right",12
6,82,"IT-ET Glut","Satb2",1,"right",12
2,82,"Immune","Satb2",1,"right",12
9,84,"IT-ET Glut","Satb2",1,"right",12
0,85,"IT-ET Glut","Satb2",1,"right",12
2,84,"OPC-Oligo","Satb2",1,"right",12
3,85,"IT-ET Glut","Satb2",1,"right",12
7,84,"IT-ET Glut","Satb2",1,"right",12
2,83,"IT-ET Glut","Satb2",1,"right",12
8,84,"IT-ET Glut","Satb2",1,"right",12
7,85,"IT-ET Glut","Satb2",1,"right",12
4,85,"IT-ET Glut","Satb2",1,"right",12
2,86,"IT-ET Glut","Satb2",1,"right",12
11,83,"IT-ET Glut","Satb2",1,"right",12
2,84,"IT-ET Glut","Satb2",1,"right",12
6,87,"IT-ET Glut","Satb2",1,"right",12
1,85,"MH-LH Glut","Satb2",1,"right",12
4,88,"IT-ET Glut","Satb2",1,"right",12
4,84,"IT-ET Glut","Satb2",1,"right",12
0,84,"MB GABA","Satb2",1,"right",12
1,85,"Immune","Satb2",1,"right",12
11,87,"IT-ET Glut","Satb2",1,"right",12
0,86,"Immune","Satb2",1,"right",12
6,86,"Immune","Satb2",1,"right",12
0,84,"CNU-MGE GABA","Satb2",1,"right",12
1,87,"Immune","Satb2",1,"right",12
0,87,"IT-ET Glut","Satb2",1,"right",12
0,91,"IT-ET Glut","Satb2",1,"right",12
1,86,"IT-ET Glut","Satb2",1,"right",12
7,87,"IT-ET Glut","Satb2",1,"right",12
2,88,"Immune","Satb2",1,"right",12
0,88,"Vascular","Satb2",1,"right",12
6,91,"IT-ET Glut","Satb2",1,"right",12
2,87,"IT-ET Glut","Satb2",1,"right",12
3,89,"IT-ET Glut","Satb2",1,"right",12
13,90,"IT-ET Glut","Satb2",1,"right",12
7,87,"IT-ET Glut","Satb2",1,"right",12
0,87,"MB GABA","Satb2",1,"right",12
1,88,"Vascular","Satb2",1,"right",12
0,87,"Immune","Satb2",1,"right",12
1,90,"Immune","Satb2",1,"right",12
0,86,"Immune","Satb2",1,"right",12
9,88,"IT-ET Glut","Satb2",1,"right",12
9,88,"IT-ET Glut","Satb2",1,"right",12
14,89,"IT-ET Glut","Satb2",1,"right",12
3,90,"IT-ET Glut","Satb2",1,"right",12
2,88,"Vascular","Satb2",1,"right",12
3,90,"IT-ET Glut","Satb2",1,"right",12
3,90,"IT-ET Glut","Satb2",1,"right",12
6,90,"IT-ET Glut","Satb2",1,"right",12
3,88,"IT-ET Glut","Satb2",1,"right",12
7,91,"IT-ET Glut","Satb2",1,"right",12
5,90,"IT-ET Glut","Satb2",1,"right",12
7,91,"IT-ET Glut","Satb2",1,"right",12
0,89,"IT-ET Glut","Satb2",1,"right",12
0,90,"IT-ET Glut","Satb2",1,"right",12
11,91,"IT-ET Glut","Satb2",1,"right",12
4,88,"IT-ET Glut","Satb2",1,"right",12
15,91,"IT-ET Glut","Satb2",1,"right",12
2,92,"IT-ET Glut","Satb2",1,"right",12
9,89,"IT-ET Glut","Satb2",1,"right",12
1,92,"IT-ET Glut","Satb2",1,"right",12
0,91,"CNU-HYa Glut","Satb2",1,"right",12
0,91,"IT-ET Glut","Satb2",1,"right",12
6,91,"IT-ET Glut","Satb2",1,"right",12
18,97,"IT-ET Glut","Satb2",1,"right",12
12,92,"IT-ET Glut","Satb2",1,"right",12
9,92,"IT-ET Glut","Satb2",1,"right",12
6,92,"IT-ET Glut","Satb2",1,"right",12
1,94,"IT-ET Glut","Satb2",1,"right",12
0,92,"IT-ET Glut","Satb2",1,"right",12
5,93,"IT-ET Glut","Satb2",1,"right",12
1,92,"OPC-Oligo","Satb2",1,"right",12
7,91,"IT-ET Glut","Satb2",1,"right",12
0,92,"IT-ET Glut","Satb2",1,"right",12
